4,21,-15,28,21.1972555746,19,-2,5,13,21,16.5945945946,3,2,8.1666666667,13,17,15,21,18,16.8571428571,15.1111111111,68.7256235828,58.6475182666,1.1764705882,-1
7,13,-6,24,18.6207332491,25,-2,1,22,4,7.8372093023,5,3,9.8888888889,4,1,10,13,19,18.0429184549,10.9270386266,54.0754112251,83.8530457367,1.4285714286,-1
2,18,-9,21,20.5179968701,30,-7,15,25,27,16.904109589,26,1,13.7272727273,9,10,18,18,18,12.8415584416,15.8623376623,64.0346365323,68.7316984314,0.9,-3
0,28,-4,26,24.2402745995,11,-2,10,2,23,13.5882352941,13,3,14.625,11,6,1,28,21,15.0936967632,15.7955706985,75.185428753,81.5493500576,1.4285714286,-2
2,20,-9,26,20.067381317,21,-7,0,21,7,8.5294117647,28,2,18.75,16,23,8,14,18,17.1913746631,15.153638814,43.993025334,117.6502495623,0.95,-1
8,23,-10,27,23.0163934426,19,-6,0,4,29,11.9142857143,3,24,11.2435897436,19,1,11,23,16,14.4309701493,15.552238806,74.8982199543,86.4860770773,1.3333333333,-3
8,29,-5,24,23.5606060606,16,-5,2,5,13,13.2571428571,19,3,15.3461538462,13,9,7,22,17,15.8149466192,14.4572953737,54.2682463495,74.6503115462,1.25,-3
9,32,-7,26,22.1882591093,21,-7,4,15,21,14.1063829787,1,4,14.3333333333,20,1,17,32,21,17.1830188679,13.6754716981,69.62499466,62.5399644001,1.6666666667,-3
6,26,-6,25,20.5933884298,10,-2,2,2,20,14.1875,19,4,17.1086956522,10,19,1,21,15,13.2863961814,19.38424821,66.0850416664,68.9716850553,1.3333333333,-2
5,20,-4,16,19.4338624339,22,-15,20,4,14,13.1707317073,0,9,9.1666666667,22,8,2,13,13,13.328358209,15.7574626866,49.3399420806,107.7732652038,0.6,0
3,25,-13,23,19.657223796,25,-25,23,13,2,15.4520547945,19,4,18.16,8,17,1,13,13,18.5943396226,16.0188679245,55.719087457,113.4587634983,1.4285714286,-1
9,29,-7,27,22.3172541744,12,-3,0,2,13,9.45,0,7,16.9411764706,12,0,26,25,25,12.5628865979,12.8391752577,57.763571049,80.7493931342,1.6666666667,-1
3,25,-4,22,21.2182103611,18,-5,12,8,2,14.0166666667,6,5,13.1612903226,0,2,0,25,14,16.0645994832,13.3979328165,51.2904005502,84.9992722125,2,-1
4,32,-18,26,20.0722495895,23,-19,0,21,20,10.9791666667,16,4,17.5,21,14,20,32,12,15.443373494,14.5927710843,84.3672753665,54.2076585862,1.1111111111,-1
6,16,-15,24,20.6951026856,23,-3,5,1,29,9.04,0,15,17.0882352941,23,0,29,16,22,13.8618925831,16.7698209719,72.1548393849,74.9853807864,1.25,-1
4,32,-18,18,19.3188405797,18,-13,10,15,23,16.1666666667,19,8,16.8461538462,18,19,17,32,11,14.8592814371,16.622754491,56.9532521783,52.6241528918,1.6666666667,-1
4,27,-18,30,20.231884058,25,-13,0,7,16,10.2045454545,1,11,13.3404255319,25,7,4,19,26,14.2630272953,13.4367245658,58.7248613069,57.1144825718,1.25,-1
5,29,-9,24,20.8291139241,13,-11,23,8,15,16.2647058824,0,9,11.935483871,12,1,0,29,16,13.2806122449,13.2295918367,55.0845220741,98.712593711,0.8,-1
5,22,-13,28,21.7958412098,20,-14,23,6,15,18.2888888889,1,13,11.4406779661,6,1,5,17,16,14.6202020202,14.4707070707,58.405248444,99.3885358637,1.4285714286,-1
6,24,-4,24,20.9368421053,13,-1,1,1,23,14.7777777778,20,3,16.95,13,16,0,17,18,13.8898678414,19.6629955947,60.4900735508,57.7784985154,1,-2
8,32,-5,19,22.2017241379,13,-3,20,4,28,16.9444444444,5,3,12.2820512821,13,1,4,32,20,13.7274774775,15.6351351351,51.2793350783,84.5515583151,1.1764705882,-3
6,26,-9,28,22.2028985507,15,-2,0,3,28,11,22,4,15.6346153846,15,21,4,26,23,12.7504621072,18.3123844732,64.2612058863,77.4865194529,2,-2
8,22,-9,21,22.1219931271,16,-4,5,7,16,11.7222222222,0,2,17.52,16,0,9,18,22,16.8190045249,14.665158371,58.1980098688,87.8833561966,1.3333333333,-2
6,24,-7,29,21.5046728972,13,-2,4,2,23,13.8095238095,22,3,13.7592592593,13,15,1,24,19,13.3128834356,17.836400818,64.1659076367,72.5008426696,1.25,-2
7,21,-11,30,20.0965189873,19,-8,18,6,7,15.243902439,17,11,16.4897959184,11,15,3,15,25,15.987244898,14.0943877551,54.5176944502,75.4477236047,1,-1
6,17,-16,22,20.5264750378,24,-3,2,1,26,10.1481481481,0,17,15.9180327869,24,0,0,15,23,13.5371900826,17.0578512397,64.4800218564,74.8093254104,1.1111111111,-1
7,17,-8,28,20.9228187919,20,-3,15,12,7,12.5,3,5,16.3636363636,6,1,0,17,29,15.9462616822,11.3714953271,64.2844953708,75.995168792,1,-1
2,23,-11,28,20.5047770701,24,-8,18,11,9,13.5217391304,19,13,19.7435897436,20,14,0,23,21,17.1767676768,16.1717171717,69.12026834,74.3543515968,0.9,-2
0,29,-6,25,24.8586387435,12,-3,1,2,29,12.2941176471,9,4,19.7826086957,12,3,0,29,24,14.7757009346,14.9828660436,73.6163565959,78.3937874244,0.9,-2
5,29,-12,27,20.568,14,-7,23,14,12,13.3170731707,0,9,9.1612903226,13,0,4,23,13,13.4360902256,12.0626566416,44.6569431097,91.5624901854,1.25,0
9,20,-13,29,21.5287769784,18,-4,0,13,15,14.5744680851,1,3,16.4324324324,11,1,0,13,28,14.3012820513,12.5320512821,71.150682117,80.0011094675,1.4285714286,-2
6,26,-4,25,22.5171755725,21,-3,2,2,26,10.7692307692,1,4,12.7826086957,21,1,4,26,26,13.282,17.25,48.766476,75.5835,2,-2
6,31,-6,28,23.9665738162,16,-4,0,2,23,13.3703703704,5,14,13.3818181818,16,2,4,31,24,14.7789473684,16.1864661654,64.3616620499,74.6750048052,1.8181818182,-2
2,26,-7,27,22.7602459016,26,-12,16,19,29,19.5,28,1,13.1923076923,6,16,0,26,22,15.2164179104,15.6865671642,56.0762976164,77.5323568724,1.25,0
5,23,-8,23,21.1573033708,22,-22,20,8,13,15.2830188679,0,9,13.9032258065,20,3,0,17,14,16.6309226933,15.5411471322,54.6119116175,103.3555388337,1,0
0,31,-6,31,25.6942675159,9,-2,2,3,29,17.8333333333,11,3,14.1,7,3,0,31,21,15.3577464789,15.7549295775,77.6917357667,80.0751517556,1.1111111111,-2
0,28,-4,26,23.9715536105,13,-3,0,1,24,12.1666666667,14,3,15.8214285714,13,7,2,28,23,14.619047619,15.8148148148,68.9095490048,82.3801685283,1.1764705882,-2
4,26,-16,28,19.6,24,-1,0,16,18,15.7666666667,3,2,6.6176470588,6,11,21,26,14,16.9380530973,14.0589970501,94.506487065,51.8844249528,0.9,-1
3,27,-6,27,22.3805825243,24,-21,23,16,8,16.1014492754,5,5,15.68,11,1,0,21,17,17.6286836935,16.3811394892,58.1902185031,97.8940254206,1.0526315789,-1
7,14,-6,24,20.0086580087,21,-4,0,15,7,9.9183673469,4,3,15.2727272727,12,2,0,10,29,14.4773413897,11.5951661631,63.7661029016,80.0113361506,1.1111111111,-1
0,25,-4,22,22.0854700855,11,-2,0,1,24,11.375,5,2,14.6842105263,11,23,0,24,18,15.3826879271,15.0045558087,105.0699508616,91.9589769667,1,-1
6,23,-6,29,22.4188034188,15,-2,2,4,29,11.9047619048,14,3,14.9090909091,15,14,1,19,22,14.2715827338,18.273381295,70.6114946173,66.7454065525,1.4285714286,-2
5,27,-10,29,22.9869848156,24,-22,18,11,13,15.8985507246,19,5,13.3103448276,11,16,1,21,14,16.3019538188,15.0284191829,61.404383394,95.9281443927,1.25,-1
0,25,-8,25,21.9279279279,6,-1,0,2,28,15.25,8,5,15.5277777778,6,1,5,25,17,13.8038379531,13.8336886994,94.4988338842,79.7463277581,0.8,-2
1,26,-3,21,21.8571428571,16,-3,1,2,29,11.380952381,0,6,14.0357142857,16,0,1,26,28,12.0466200466,13.4055944056,46.9815095549,77.8821132248,2.8571428571,0
0,24,-5,23,23.1286549708,20,-4,4,2,28,10.3913043478,3,3,21.0952380952,20,2,2,24,25,16.0273972603,16.1487279843,87.5726349087,78.9524396736,1,-2
3,25,-11,29,23.416464891,24,-19,21,11,13,15.8709677419,16,3,17.7586206897,0,9,1,19,17,15.0294599018,14.7004909984,65.501587106,93.4176593334,1.25,-1
0,23,-4,21,22.8985239852,14,-2,6,3,3,12.1428571429,9,3,18.4782608696,10,4,2,23,25,15.9813278008,15.734439834,81.346124378,89.850639624,1.1111111111,-2
3,28,-8,23,20.973015873,25,-24,20,10,4,13.8831168831,3,3,16.76,15,2,3,28,15,18.5609137056,15.885786802,57.3325839367,96.7052294571,1.25,-1
6,20,-10,30,20.4432809773,22,-3,2,2,28,15.2222222222,21,8,19.14,22,21,1,15,29,15.9467849224,19.3082039911,63.5226670469,73.9560080826,1,-1
6,25,-6,25,20.0742424242,11,-2,2,4,28,17.2,19,3,16.9756097561,9,27,1,25,13,13.4478021978,19.7802197802,91.4835391257,70.7154329187,1.4285714286,-1
4,23,-4,27,20.1823802164,25,-15,2,4,16,8.5348837209,0,2,16,25,7,5,16,24,15.8408488064,12.3368700265,66.6961563087,58.9024337046,1.3333333333,0
9,17,-4,16,20.3839541547,20,-2,3,2,18,13.7692307692,3,4,16,20,2,0,17,29,15.1932515337,14.0920245399,58.3338194889,68.6172983552,1.6666666667,-1
5,32,-11,19,20.1958762887,14,-14,20,1,11,19.05,0,11,8.7727272727,12,2,0,32,14,13.8463768116,15.7971014493,48.1706028145,114.7008611636,0.6,-1
2,25,-13,29,20.2410575428,22,-6,21,12,27,17.862745098,23,3,14.35,3,10,2,25,14,14.3858267717,17.2860892388,53.7907702482,86.6136910052,0.95,-1
7,18,-10,28,20.7717206133,20,-20,0,14,8,8.1153846154,0,4,16.4,20,1,0,17,32,13.8375286041,12.0137299771,66.6303536176,83.793861831,1.6666666667,-1
8,26,-7,22,22.1529209622,19,-4,2,2,29,10.6956521739,0,8,13.75,19,0,1,23,27,13.0248868778,14.5769230769,50.3093353944,87.0495127045,1.5384615385,-3
6,18,-8,29,20.2539936102,21,-2,4,3,29,14.88,25,5,17.7551020408,21,22,2,14,28,15.5577889447,19.9170854271,61.407464458,84.6438789425,1.25,-2
4,22,-12,19,20.4977578475,25,-1,0,12,18,15.7307692308,25,2,17.5,1,12,24,22,11,16.7492957746,13.5774647887,76.5709502083,62.1932949812,1,-1
5,17,-10,17,20.6128550075,22,-3,2,2,29,13.5555555556,1,10,12.825,22,1,0,17,27,13.6084507042,16.8056338028,59.8945764729,79.6044753025,1,-3
1,31,-11,26,23.6834381551,14,-1,25,4,29,26.25,28,7,19.75,0,23,2,31,19,10.268738574,15.4899451554,41.8930446611,87.288290125,3.3333333333,0
5,15,-8,16,19.0662337662,20,-16,23,10,18,16.3962264151,0,18,13.0212765957,20,11,2,9,10,13.6850393701,15.6496062992,61.0110360221,103.4874604749,1,0
0,28,-6,24,24.3990610329,11,-3,7,3,29,12,8,3,17.3793103448,9,1,1,24,22,15.4983277592,15.2140468227,70.6948132571,77.2183980045,1.1764705882,-2
1,21,-5,21,22.1076923077,15,-3,2,2,4,10.6666666667,1,6,13.1714285714,15,1,0,21,31,14.3006833713,14.0523917995,63.8321407631,82.8378017964,2.5,0
5,22,-7,23,20.2977777778,28,-9,4,2,17,10.9285714286,0,9,12.3235294118,28,1,0,16,12,13.0028653295,15.1891117479,66.4154645693,95.104637893,0.95,0
7,15,-7,22,19.8678720445,24,-5,5,22,8,10.7014925373,1,4,15.9210526316,23,1,0,14,25,17.7114754098,13.0229508197,67.6151142166,83.6289814566,1.6666666667,-1
3,29,-8,28,22.8758029979,22,-14,21,22,18,14.0898876404,1,3,15.6666666667,13,1,2,29,17,16.3231597846,14.5368043088,61.3031081486,87.0062756044,1.25,-1
0,20,-6,25,21.6269165247,17,-3,1,1,26,9.3,17,5,18.64,17,3,2,17,19,15.0434782609,16.881006865,81.9180181077,84.7867559656,0.75,-2
8,21,-4,21,21.9237288136,14,-6,2,4,13,10.8235294118,5,3,13.0689655172,14,2,5,17,23,15.2142857143,14.0783410138,52.8411784068,84.565291257,1.3333333333,-3
2,32,-11,26,22.0184162063,11,-2,2,10,16,14.92,25,3,19.9677419355,6,20,5,32,16,13.5613305613,15.9542619543,54.1007084167,99.2203612536,0.9,-2
4,23,-22,31,19.6972176759,22,-4,4,12,21,15.1956521739,14,8,15.8571428571,22,13,13,22,21,16.6997578692,14.6924939467,55.6192977622,49.9466022548,1,-3
0,21,-6,20,21.262992126,12,-2,2,1,26,11.1333333333,9,4,19.3333333333,12,3,0,21,18,14.5475578406,15.6298200514,89.8467099742,95.3231210473,1,-2
2,19,-13,21,18.984496124,21,-3,26,5,5,15.2580645161,21,15,20.5454545455,19,21,0,16,22,17.092,17.468,52.875536,83.296976,1.1111111111,0
8,28,-5,24,22.6282051282,7,-2,0,1,8,11.5263157895,4,3,12.6388888889,7,2,1,23,25,12.5251046025,14.10041841,54.6887003029,84.5589537998,1.25,-3
6,29,-6,29,22.7797927461,12,-2,2,3,29,15.0526315789,14,5,13.9210526316,12,9,0,28,21,14.3573667712,17.8965517241,66.913041342,61.9328721219,1.1111111111,-2
2,20,-6,21,21.1984126984,26,-10,12,19,8,12.2,9,5,17.04,12,2,2,20,19,16.9365482234,16.6243654822,74.4249078822,87.2852946481,1.1111111111,-2
1,17,-3,17,21.7011308562,21,-4,5,3,29,15.1153846154,0,6,16,21,0,2,17,30,16.1456790123,15.0814814815,69.2898887365,76.232866941,2.8571428571,0
8,24,-6,16,21.1858678955,14,-2,16,1,4,14.48,4,3,12.15,9,7,0,19,28,12.8284182306,15.5737265416,49.2252513854,86.7217761933,1.25,-1
5,20,-12,27,20.3506097561,20,-20,20,7,13,17.1538461538,1,13,10.4827586207,6,1,0,15,15,13.6005434783,14.75,53.392064922,105.910326087,1.25,-1
7,17,-11,27,19.500723589,26,-18,0,17,10,7.9642857143,1,2,13.85,26,1,7,17,16,16.2702702703,11.1171171171,52.4254524795,83.2625598572,1.1111111111,-1
3,21,-7,29,21.7486535009,25,-23,20,14,16,15.5483870968,16,4,17.53125,8,10,1,16,14,14.5888650964,16.5331905782,67.3384627377,99.4823030964,1.3333333333,-2
9,24,-14,25,20.5184,27,-2,1,18,20,15.9696969697,21,1,9.9090909091,6,14,26,22,13,17.037593985,12.8972431078,89.0035992236,68.5734009208,1.3333333333,-1
0,21,-6,24,21.6902356902,15,-1,0,3,29,16.4166666667,8,3,11.4230769231,5,3,0,20,14,15.2511627907,13.5651162791,85.2578474851,89.0411087074,1.0526315789,-2
3,24,-8,22,20.0449927431,25,-19,26,13,18,16.72,20,4,17.8378378378,15,17,3,13,14,18.4567164179,16.5552238806,47.5555892181,102.3484428603,1.4285714286,-1
9,32,-12,27,22.9703196347,15,-4,0,12,18,12.0869565217,4,5,13.1428571429,8,2,14,32,17,16.1245733788,13.0255972696,67.7131504153,66.850880616,2,-2
5,18,-10,26,21.2769230769,26,-18,21,24,18,18.2295081967,16,10,10.4117647059,7,11,6,18,15,14.8496583144,15.3963553531,83.2256889493,85.7016723658,1.25,-1
6,16,-8,27,20.0611620795,25,-2,1,0,0,11.76,0,8,17.9365079365,25,0,12,15,24,16.6594594595,17.7054054054,60.6840321402,67.2672680789,1.8181818182,-1
1,28,-6,30,21.3327239488,16,-10,23,13,18,18.6341463415,27,3,17.1538461538,9,8,1,21,15,13.7002096436,19.3626834382,48.5537316122,73.7447709962,1.4285714286,-1
1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15.5,15.5,85.25,85.25,10,0
7,21,-13,23,20.463836478,21,-12,16,14,5,13.1111111111,14,5,15.3666666667,12,14,9,21,17,16.0128865979,13.7886597938,48.4714834201,76.4553353172,1.1111111111,-1
5,22,-14,26,21.7316636852,25,-21,21,20,16,19,19,13,9.3469387755,0,9,1,20,13,14.0107526882,15.4516129032,84.4321424442,97.241207076,1.4285714286,-1
3,26,-7,25,21.054313099,26,-13,28,13,12,16.2948717949,22,2,18.6,17,9,2,19,14,17.9020100503,16.1432160804,56.9778351557,94.1176801091,1.1111111111,-1
0,21,-7,21,22.0305602716,16,-3,3,4,28,12.5,4,2,19.5,16,2,0,21,21,15.3563218391,15.2114942529,87.9029198045,89.8403276523,0.7,-2
8,24,-4,19,22.4436619718,14,-2,1,2,12,13.2083333333,3,4,13.1923076923,14,1,3,19,20,14.2149122807,15.3092105263,64.0415320098,81.7135993767,1.5384615385,-3
6,26,-6,30,21.6514522822,17,-2,3,3,28,15.0454545455,21,5,16.8043478261,17,18,2,26,27,14.9151291513,18.684501845,56.0998080092,74.3266601762,1.8181818182,-2
4,23,-18,28,20.8030050083,23,-21,4,18,18,11.1818181818,0,4,17.75,23,9,14,23,18,16.7435294118,14.1364705882,76.2283404844,58.2119640138,1.6666666667,0
7,15,-5,24,20.0829756795,23,-4,0,18,5,10.7222222222,5,4,15.3225806452,10,2,0,15,28,15.6461538462,12.7661538462,59.1086390533,94.9360852071,1.6666666667,0
4,20,-14,25,20.2805970149,26,-15,0,14,18,10.4468085106,0,4,15.5384615385,26,12,6,15,19,14.197740113,14.0084745763,60.8479044974,59.1044479556,1.1111111111,0
4,23,-13,28,19.7846385542,20,-1,7,17,21,19.1153846154,3,2,13.5333333333,5,16,18,23,13,16.3083333333,15.1388888889,85.374375,55.0640432099,1,-1
4,31,-17,27,21.1759425494,23,-5,10,17,16,12.7555555556,11,0,5.5555555556,18,4,22,31,17,19.886509636,14.3211991435,67.3168843912,59.6270238297,1.6666666667,-1
6,21,-6,27,21.408839779,10,-2,2,4,26,17.8,20,2,14.85,10,17,9,20,17,13.2245322245,18.9459459459,59.4339927646,65.1238972861,1.3333333333,-2
3,24,-13,21,21.4512396694,25,-16,21,15,4,13.1034482759,5,6,17.3684210526,6,1,0,24,15,17.3794749403,15.4892601432,65.2951395811,96.5124144884,1.4285714286,0
9,21,-21,29,20.7795992714,15,-2,0,15,15,12.6046511628,1,11,16.5862068966,15,1,1,16,30,15.4147368421,12.2526315789,80.8869407202,62.0793351801,2,-2
1,32,-11,27,23.5322245322,5,-3,3,5,7,4.3076923077,27,11,21.3870967742,0,24,4,32,15,12.2025782689,15.8839779006,35.535389301,91.5463915428,5,-1
2,20,-18,31,20.7763864043,14,-2,0,12,10,13.1395348837,24,18,21.4193548387,11,20,3,15,26,14.7268817204,17.2064516129,56.263040814,93.4326465487,1,-1
5,21,-8,28,21.5148861646,24,-23,20,8,16,15.8493150685,19,6,11.9777777778,21,16,0,16,13,16.527593819,17.4459161148,64.1609383604,84.8386864124,1.25,-1
3,29,-5,24,21.2744479495,22,-3,0,17,7,12.5283018868,19,2,14.0789473684,6,14,10,20,14,19.1487179487,14.1487179487,54.2394214333,95.1624983563,1.4285714286,-1
1,25,-7,20,22.3936731107,19,-4,10,3,29,12.56,0,7,10.4444444444,19,0,2,25,30,13.378021978,14.5494505495,55.3735829006,83.7332689289,3.3333333333,0
9,13,-4,15,19.1118251928,27,-9,29,17,15,17.8775510204,21,11,10.5416666667,6,4,10,13,11,15.662601626,15.081300813,86.784536321,90.107211316,1.4285714286,-1
9,31,-12,29,22.7916666667,17,-2,2,11,18,15.1891891892,5,2,12.6086956522,11,2,10,31,20,16.4814189189,13.0202702703,50.246276365,65.4049945215,1.5384615385,-2
6,25,-10,29,19.5504885993,11,-2,3,2,23,9.0769230769,17,10,17.515625,11,16,1,25,18,12.4170731707,17.7634146341,70.1504402142,53.7318322427,1.4285714286,-1
1,18,-2,14,20.6686046512,21,-5,21,2,2,16.125,0,4,20.1481481481,18,0,0,18,31,17.9970238095,14.3720238095,69.1577292375,82.4717173328,2,0
1,12,-2,9,19.3492268041,24,-3,26,0,0,14.6666666667,0,3,16.1851851852,24,0,0,12,32,15.560483871,15.0120967742,66.7544062175,80.8264665713,1.1111111111,0
6,23,-8,31,21.4339622642,20,-2,1,2,29,11.9583333333,21,6,17.9787234043,20,19,1,23,26,14.2753036437,18.8582995951,55.0294710616,72.4171679588,1.4285714286,-1
3,25,-10,27,21.8053571429,24,-14,21,16,10,17.2272727273,21,2,15.25,4,11,8,19,14,17.0862068966,13.3771551724,63.867568371,87.3987022518,1,-1
1,14,-2,11,19.7022696929,27,-4,7,0,0,10.3333333333,0,4,13.9615384615,27,0,0,14,31,14.0581818182,14.5745454545,77.0438876033,70.3026247934,1.3333333333,0
6,29,-7,30,21.2748643761,9,-2,2,3,28,15.2142857143,16,5,16.0980392157,9,15,4,29,16,12.7303609342,18.2441613588,75.1013924387,63.348028543,2,-2
5,29,-15,23,21.6276223776,17,-14,24,7,15,19.7333333333,3,15,8.652173913,12,1,0,22,17,15.8451327434,15.2920353982,46.2370780797,99.3040958572,1,-1
1,18,-5,18,21.1175572519,26,-2,0,0,0,11.3846153846,0,5,19.0294117647,26,0,0,18,32,14.8699186992,16.2628726287,70.2811818362,82.144990122,1.6666666667,0
1,30,-5,28,24.9919354839,17,-3,0,4,4,15.0952380952,11,1,5.0869565217,3,6,9,30,18,17.6042944785,15.7576687117,59.3710245022,74.1652019271,4,0
0,30,-12,28,24.9075144509,13,-3,0,4,29,17.7619047619,11,8,19.0476190476,8,3,0,30,22,15.2890855457,15.0825958702,83.7571375119,79.4120569783,1,-2
3,21,-12,28,20.9563758389,27,-23,25,18,8,15.6279069767,22,4,15.9285714286,8,9,1,16,11,15.9556074766,16.1635514019,65.0984965936,104.1227836492,1.4285714286,-1
9,16,-12,23,20.3288690476,17,-3,2,11,15,12.3414634146,4,3,14.6666666667,17,2,1,12,28,14.0767045455,12.3977272727,63.9685482309,68.9440857438,1.25,-2
1,26,-7,18,22.1313993174,19,-4,18,1,14,13.7826086957,0,7,17.75,19,0,0,26,31,15.0525114155,15.0936073059,51.2324023686,84.9843883572,3.3333333333,0
7,23,-12,31,19.9312714777,20,-1,14,16,13,14.7931034483,1,2,15.4,0,1,14,22,17,16.9027149321,10.1266968326,78.9294496427,63.9024999488,1.25,-1
1,14,-5,14,20.3773049645,22,-3,2,1,0,13.2173913043,0,5,15.8387096774,21,0,0,14,32,15.0188087774,15,69.1971383929,83.6300940439,2,0
0,26,-10,24,21.4959349593,16,-1,0,1,24,13.0476190476,14,9,16.8709677419,16,8,0,26,21,16.1295843521,16.0513447433,87.8193937148,91.1293930572,1,-2
4,24,-5,21,21.4587458746,25,0,0,4,18,17.84,27,0,7.4583333333,0,12,2,24,14,16.1555023923,13.9258373206,70.5571587189,65.1021553994,1,0
2,26,-10,29,20.9111531191,25,-19,20,9,2,12.8846153846,9,11,17.7058823529,4,3,1,26,19,17.402020202,18.1636363636,79.8646423834,96.3550413223,1.4285714286,-2
2,22,-10,29,20.0582822086,25,-7,20,11,7,13.023255814,24,21,23.0465116279,17,22,14,17,25,17.8333333333,16.6370967742,69.4130824373,94.4032474853,1.1111111111,0
4,22,-10,25,20.320668693,26,-1,8,10,20,17.5666666667,25,1,12.1111111111,0,7,25,22,13,17.3825136612,14.3032786885,87.0777270148,58.5992788677,1.1111111111,-1
6,20,-10,25,22.4799235182,16,-2,2,6,29,15.3571428571,4,11,13.2307692308,16,4,1,20,23,14.0359281437,16.1397205589,67.0086892084,83.788861399,1.3333333333,-2
3,26,-10,25,20.7962085308,25,-24,21,21,4,14.0952380952,16,3,15.7916666667,2,11,4,26,16,17.7314578005,16.2378516624,78.9023096395,111.6339636711,2,-1
1,28,-15,26,25.0379746835,17,-7,5,6,0,7.6896551724,0,15,25.431372549,7,0,0,26,32,17.4039548023,15.7161016949,67.5006623256,80.3078198315,6.6666666667,-1
1,32,-4,28,25.5365168539,6,-4,13,4,29,19.6428571429,28,0,27,0,28,3,32,20,10.6886227545,16.2065868263,45.8880741511,90.7088188892,5,-1
0,25,-4,21,23.2821011673,11,-2,19,2,23,12,6,3,18,11,2,1,25,20,15.7470588235,15.468627451,86.1066089965,87.6882314494,1.1764705882,-2
0,28,-4,26,25.1420289855,15,-3,7,1,29,11.9411764706,8,4,17.95,15,3,0,27,27,15.5493372607,16.4491899853,64.1945466889,72.088360905,1.1764705882,-3
8,25,-9,22,22.4823091248,22,-9,19,7,21,13.8979591837,0,10,13.34,22,12,5,17,15,18.6755646817,16.6488706366,50.5312920323,82.6056609422,1.4285714286,-1
1,12,-2,13,20.3127629734,25,-3,10,0,0,13.4,0,4,16.1481481481,25,0,0,12,32,15.1511254019,16.0096463023,72.752080727,81.8809358878,2,0
4,24,-7,31,20.0510366826,23,-17,4,13,20,11.3636363636,14,3,16.2,23,14,14,24,15,15.564231738,14.4307304786,70.3113654677,46.1394082825,1.25,-1
2,24,-9,30,20.8,14,-5,1,10,8,11.1290322581,17,13,21.6530612245,9,23,10,17,21,14.1035242291,17.2026431718,63.0928069631,85.2320634982,0.9,0
6,21,-6,23,21.0661290323,14,-2,0,3,28,16.625,17,7,10.8085106383,10,13,1,19,18,15.2202970297,18.3069306931,83.6668157534,75.9305460249,1.1111111111,-3
2,29,-7,30,22.3473895582,14,-2,18,12,8,10.7142857143,22,4,19.5217391304,2,16,1,21,22,13.072243346,15.9448669202,47.5993436366,100.0444888606,1.1764705882,-1
1,32,-5,28,28.1557377049,6,-4,18,5,28,24,1,0,0,5,1,4,32,28,17.012195122,16.1363636364,70.5597182413,81.8361721427,5,0
1,19,-4,18,21.9285714286,21,-2,3,2,29,16.56,1,4,16.1923076923,21,1,1,19,30,16.9668246445,15.2938388626,66.212169538,74.4397250736,1.6666666667,-1
4,17,-5,25,19.9473684211,18,-2,5,18,16,13.2352941176,1,3,11.4210526316,11,9,12,14,15,15.4852941176,12.4529411765,61.1439013841,61.5477854671,1.4285714286,-1
2,25,-14,31,20.8130360206,19,-10,18,10,4,12.9459459459,21,11,19.4146341463,3,12,0,25,21,14.1156462585,16.5034013605,55.8210930631,87.5425054375,1.1111111111,-2
3,31,-9,27,24.5062656642,15,-5,18,15,7,12.6222222222,19,3,16.1818181818,4,11,3,31,18,16.1552,14.9632,55.21591296,85.73464576,1.4285714286,-1
5,14,-9,22,18.9497354497,23,-16,0,6,13,13.3846153846,0,6,10.3725490196,23,1,1,10,10,13.3917910448,13.4888059701,55.2830669414,117.5483821564,1.3333333333,0
5,19,-8,25,20.5418569254,21,-21,21,5,11,16.3673469388,0,8,10.75,5,1,0,15,13,13.0027247956,14.9427792916,54.7983576981,113.0457721121,1.1111111111,-1
8,25,-4,19,21.5479233227,9,-2,2,2,10,13.8095238095,4,3,9.7555555556,6,1,5,20,19,12.864321608,14.6809045226,42.2479230322,86.5841077246,1.4285714286,-3
2,23,-8,21,21.2819672131,18,-4,0,18,12,12.380952381,22,7,20.3636363636,11,17,6,18,20,16.5507246377,14.8671497585,53.4406637261,94.7673749679,1.4285714286,-1
3,22,-12,21,21.1731391586,26,-14,23,12,5,14.9454545455,17,2,13,2,8,8,15,15,17.1674876847,15.2832512315,55.3808148705,99.5478475576,1.1764705882,-1
4,28,-9,30,22.0472279261,24,-7,1,7,21,12.1707317073,0,3,15,24,4,11,28,22,16.3016759777,14.8286778399,56.4639264276,57.2592893133,1.1111111111,-1
3,24,-17,26,21.1612903226,24,-17,23,13,10,14.9315068493,5,16,22.6,24,2,0,24,16,18.4206896552,16.3264367816,59.3471581451,77.258956269,1,-1
3,31,-13,27,23.3615560641,20,-15,24,13,5,15.2205882353,16,3,13.9230769231,4,10,3,31,17,17.4241908007,15.867120954,56.6701473435,94.3537230569,1.4285714286,-1
3,20,-12,21,20.509715994,25,-20,23,13,4,16.0338983051,17,4,15.6666666667,2,4,3,15,15,16.6873239437,15.6591549296,60.83462805,102.2472049197,1.4285714286,-1
8,27,-10,25,21.5829145729,5,-2,15,3,29,14.95,14,5,19.7692307692,5,7,1,14,14,13.8969555035,15.0234192037,88.4671335882,88.9924257798,1.1764705882,-3
